anticipation,joy,negative,sadness,disgust,positive,anger,surprise,fear,trust,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN
0.267261241912,0.534522483825,0.894427191,0.267261241912,0.4472135955,1.16697801586,0.316227766017,0.0,0.316227766017,2.16697801586,2.25,2.75,3.25,3.5,4.5,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.58,2.5,3.83,3.5,0.0,0.0,0.0,1.0,0.0
1.84743852565,1.4062019167,0.0,0.0,0.288675134595,1.4062019167,0.0,1.06242151926,0.0,1.37864928528,2.5,3.5,3.75,3.0,4.5,0.0,1.0,1.0,0.0,1.0
5.18030695897,3.52196718847,2.51613518643,0.773466404328,1.03166529407,5.2696105891,0.839445865776,1.15447430012,0.392232270276,3.63279576531,4.25,2.0,3.25,4.75,3.5,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.05,3.3,3.4,3.95,0.0,1.0,0.0,0.0,1.0
17.0033811644,8.94607327523,13.7526898419,6.23687452401,4.43258869244,18.3773650484,5.49814946587,6.1936122898,6.08649560705,11.530561998,2.8,3.15,3.65,3.45,4.35,0.0,1.0,1.0,0.0,1.0
3.05978317333,2.24835060975,1.57735026919,0.117041147196,1.21968085405,2.82570087894,0.0,0.923770719358,0.0,3.36539175695,3.7,2.2,2.95,3.45,4.4,1.0,0.0,0.0,0.0,1.0
9.90322727409,1.58772410805,4.72323447744,2.36180731957,0.0,2.99597239851,1.0,1.35895163517,2.28445705038,6.29483088924,3.75,2.0,4.5,4.0,3.75,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.57735026919,0.57735026919,0.0,0.0,0.0,0.0,0.57735026919,0.0,2.75,3.25,2.0,4.5,3.5,0.0,1.0,0.0,1.0,0.0
21.8874037595,19.9706691456,21.3962891605,12.3630429697,7.56815870932,36.4813417275,8.44490518129,12.4404578416,10.2838370739,18.0653035833,2.25,2.75,4.5,4.25,2.5,0.0,0.0,1.0,1.0,0.0
6.56172335154,3.64118690225,6.17604706931,2.41086003811,3.45395300649,9.9922442343,2.24175805938,2.45165395283,3.2239125677,3.33037324987,1.75,3.25,2.4,3.05,3.05,0.0,1.0,0.0,0.0,0.0
5.36752204142,4.99946369096,7.77964864756,1.08766402433,1.68858119561,12.742825647,1.59384685012,2.86133992025,2.08222828409,4.72073369688,3.0,1.75,4.0,4.75,4.0,0.0,0.0,1.0,1.0,1.0
1.37292784114,1.4153630282,1.11946595525,0.824878056968,0.742678563315,1.94565318688,0.564500235006,0.474075515937,1.14277981102,0.949512737678,3.5,2.55,4.75,2.9,4.7,0.0,0.0,1.0,0.0,1.0
28.1732260929,21.9901319417,21.4248094828,9.11510154749,4.83534062423,48.1625870706,5.08982847763,13.0516608488,12.3524909645,19.9051360758,3.35,2.3,4.1,2.4,4.5,0.0,0.0,1.0,0.0,1.0
6.56416584483,2.59596537706,6.25816339274,3.0641955202,1.48804634585,9.16071188052,2.64216673111,2.71998896398,3.12552030007,5.72147674577,1.75,3.75,2.5,1.5,3.5,0.0,1.0,0.0,0.0,0.0
6.74649770354,5.46402519049,4.75919903848,1.48950709522,0.833333333333,12.8585858859,1.69661387641,2.45572230317,2.7292788878,5.94910222136,3.4,1.68,4.53,3.5,4.8,0.0,0.0,1.0,1.0,1.0
12.7104816972,9.78285320255,11.4603865328,2.41659869788,5.31383272071,23.7624546689,3.60350137463,6.14870387265,8.78536449904,18.262357935,2.5,2.45,3.17,3.75,3.25,0.0,0.0,0.0,1.0,0.0
1.4472135955,2.44299551128,4.69445252853,0.288675134595,0.866025403784,3.15010229247,2.28023896616,1.02456386469,0.288675134595,1.44299551128,4.15,2.25,4.3,3.65,4.65,1.0,0.0,1.0,1.0,1.0
1.4472135955,0.4472135955,0.0,0.0,0.0,0.4472135955,0.0,0.4472135955,0.0,0.4472135955,3.4,1.55,3.35,4.25,3.75,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.534522483825,0.267261241912,0.534522483825,0.0,0.534522483825,0.0,0.267261241912,1.0,2.9,2.45,3.85,3.1,3.9,0.0,0.0,1.0,0.0,1.0
35.7224166921,16.3914421981,33.4730537116,12.2789776787,12.2250856359,38.3637674023,11.5267055819,10.0683125705,13.5158152677,24.9200568841,3.35,2.75,2.85,3.1,4.15,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.707106781187,0.0,0.0,0.707106781187,0.0,0.0,0.0,0.0,3.25,2.8,4.05,3.4,4.35,0.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,4.0,2.85,2.35,4.1,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,1.7,3.95,3.0,3.15,0.0,0.0,1.0,0.0,0.0
2.06856768412,3.28358197764,2.09684190871,0.353553390593,1.46890846224,3.86093224683,0.353553390593,0.637664024334,0.812384858334,3.10886114364,2.6,3.6,2.85,2.9,3.55,0.0,1.0,0.0,0.0,0.0
8.13947614147,5.1017407179,6.75567967662,3.87223210579,3.59751108767,17.4997840129,3.44398652797,3.79921025298,3.35695854243,7.72002235317,3.5,2.4,3.35,3.45,4.6,0.0,0.0,0.0,0.0,1.0
6.01395576102,2.8401005114,7.01505669439,2.95614670236,3.10450180713,4.2873141069,2.45614670236,3.78228828394,2.82639019036,3.87169776021,4.5,2.75,2.5,3.5,4.25,1.0,0.0,0.0,1.0,1.0
0.0,0.0,0.707106781187,0.0,0.707106781187,0.0,0.0,0.0,0.0,0.0,3.17,1.5,4.83,2.5,4.33,0.0,0.0,1.0,0.0,1.0
3.65226522632,0.910683602523,0.985598559653,0.408248290464,0.408248290464,0.910683602523,0.741581623797,0.910683602523,0.985598559653,0.333333333333,3.25,3.25,3.75,4.25,3.5,0.0,1.0,1.0,1.0,0.0
9.86686699928,8.46470223821,6.32221071619,3.42286978042,2.92270703984,20.5900809066,2.84535677065,2.58366066109,4.33259540708,5.48954850371,4.3,1.45,4.4,2.4,4.6,1.0,0.0,1.0,0.0,1.0
6.60315696755,10.3003132242,17.0658244801,10.8364585141,6.70842555808,22.2367245058,4.92978821654,7.85429339369,6.52109288761,7.1197112314,2.45,2.7,3.1,4.0,4.3,0.0,0.0,0.0,1.0,1.0
3.72142074571,2.66771490522,5.5336707889,3.51178329489,1.37790335902,4.23481527424,1.4252649875,0.847065562518,1.68515817319,1.59166423371,1.8,2.25,2.65,4.75,4.8,0.0,0.0,0.0,1.0,1.0
1.2,0.2,0.9,0.9,0.4,1.40710678119,0.4,0.2,0.9,0.907106781187,4.5,1.75,4.5,4.75,4.75,1.0,0.0,1.0,1.0,1.0
9.09027369543,10.2805437242,6.59019471208,3.69713622063,1.65856018963,13.7730504416,2.21647733836,2.98508921496,1.64410437614,8.17975491146,3.25,1.75,3.75,4.75,4.25,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.894427191,0.0,0.0,1.0,0.4472135955,0.0,0.0,0.0,3.4,2.85,4.45,3.21,3.95,0.0,1.0,1.0,0.0,1.0
8.6950847637,8.50776861069,11.4535361005,5.47534160635,3.67465385325,18.8140216926,5.06288724861,6.25659309258,5.78866640414,7.68413348851,4.3,2.15,3.6,3.3,4.1,1.0,0.0,1.0,0.0,1.0
8.84808394283,6.97846888799,3.99472375518,1.0397830474,2.54286947446,14.7820971709,2.39524493336,3.50477201059,2.11970933152,6.81635575869,3.84,2.6,3.75,4.0,4.15,1.0,0.0,1.0,1.0,1.0
3.48899671843,2.95387861483,4.14687129297,1.81957515398,0.940713540213,3.95387861483,2.25084301056,1.14858068828,2.14871746216,2.16170057944,2.7,3.05,1.65,1.55,3.65,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,3.35,3.8,3.95,4.5,1.0,1.0,1.0,1.0,1.0
24.0906205816,20.1769752766,36.5042627585,15.1448890755,15.4974637837,36.7188076575,19.4316533994,8.89507900253,23.3707068133,17.2777140354,1.8,2.9,2.9,3.0,4.2,0.0,1.0,0.0,0.0,1.0
10.3858373833,6.4163814527,14.87041962,6.6296193097,4.63655923259,18.8789404752,6.70413831805,4.03800828909,9.3592948943,8.03812522991,3.6,1.84,3.15,3.25,3.7,1.0,0.0,0.0,0.0,0.0
7.98940787866,5.81864403608,5.54912715813,2.60689972203,1.88986936455,7.50828621398,1.59101087382,5.13736230987,2.49724957143,5.22352901552,2.65,2.75,4.65,3.1,3.7,0.0,0.0,1.0,0.0,0.0
9.6881158079,6.12150885085,2.7335344622,1.88786514491,0.84323400523,10.6212057782,1.34323400523,1.67100913798,3.29287641145,5.79373084859,3.7,3.15,4.3,3.75,3.85,1.0,1.0,1.0,1.0,1.0
18.5400635187,13.8640269436,17.488422551,7.72037630034,4.2766237154,27.6777693491,7.218028865,7.29968384278,10.4312055065,13.0015496498,2.65,3.0,3.15,3.25,4.4,0.0,1.0,0.0,0.0,1.0
25.4998634761,23.9516655201,14.3714739851,2.81070712941,6.40436250548,41.4786478429,3.91420897433,9.25896040456,4.27418221672,20.3147894201,2.71,3.57,3.14,3.64,3.57,0.0,1.0,0.0,1.0,0.0
2.96175697417,5.68016854346,7.76167889795,5.22155313279,2.2143991187,9.49666460759,3.55091603307,2.73967552695,5.07166483922,4.49698274614,3.5,1.75,4.75,3.0,4.25,0.0,0.0,1.0,0.0,1.0
14.7054046221,9.24898418132,17.8014910156,10.0336906472,5.53051281773,17.5869872887,7.10878987505,6.04216727845,4.93099143838,9.74437637468,4.75,2.75,3.0,3.25,2.75,1.0,0.0,0.0,0.0,0.0
5.90264899455,4.55710372797,8.24507891474,3.96373411812,1.27990931042,9.68680375985,3.9363998964,2.79465878592,3.04587752049,5.92931682571,2.35,3.05,3.4,1.45,2.85,0.0,1.0,0.0,0.0,0.0
4.9732828688,5.1030393808,2.07735026919,0.773466404328,0.0,9.02061016126,0.0,1.80359788833,1.99931204948,6.93876038497,3.0,2.75,4.0,3.25,4.33,0.0,0.0,1.0,0.0,1.0
3.18803370064,1.46538379875,0.910683602523,0.333333333333,0.57735026919,1.79871713208,0.0,0.0,0.0,1.46538379875,4.6,1.6,4.1,3.9,4.9,1.0,0.0,1.0,1.0,1.0
4.3082041587,2.62087041041,3.05215004956,0.426401432711,0.873615028211,4.68953301273,0.660414311856,1.97500239741,2.33285539804,1.47725725604,4.05,1.35,3.85,3.5,4.8,1.0,0.0,1.0,1.0,1.0
17.2052619668,13.9453551134,20.8567439065,8.91338206801,3.79978474025,27.1596405338,8.19266231883,7.45073453601,8.18026810212,20.1541122893,1.8,3.0,2.45,3.75,2.85,0.0,1.0,0.0,1.0,0.0
3.09824364089,2.23467925028,1.33205029434,0.777350098113,0.0,4.22027780994,0.5,0.665431485736,0.4472135955,2.46734544854,4.75,1.5,4.5,3.25,3.5,1.0,0.0,1.0,0.0,0.0
14.0140951547,10.486581647,6.26847476527,4.24219934579,1.44338946591,21.2138971694,2.50584235548,3.62927948298,5.47451903417,11.183267249,3.3,2.85,4.2,3.4,4.75,0.0,1.0,1.0,0.0,1.0
5.46756550675,3.89914834442,0.707106781187,0.0,0.0,5.6062551256,0.0,2.35546188596,0.911230926418,2.4705481427,4.0,1.95,4.25,3.55,3.45,1.0,0.0,1.0,1.0,0.0
7.44000781225,5.20087345019,10.248932965,7.56048629746,5.61985076173,16.5983829544,6.06341531082,3.32433348407,9.34055813379,7.78601415717,4.0,3.25,3.5,4.25,5.0,1.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.38,3.25,3.38,3.25,3.38,0.0,1.0,0.0,0.0,0.0
1.36586048281,1.31972097325,2.34687856964,1.02401003946,0.492799279827,2.31439610402,1.23831754082,0.213200716356,1.31268517405,1.07718534821,4.75,2.5,2.75,4.25,4.25,1.0,0.0,0.0,1.0,1.0
0.5,1.07735026919,3.2541793602,1.93524746721,0.4472135955,1.52456386469,2.17926440307,0.5,2.06051351678,1.98559855965,2.9,3.35,2.8,3.0,3.95,0.0,1.0,0.0,0.0,1.0
4.51770864515,7.15346641901,4.18904666572,2.45699585815,2.61515296209,9.528194361,2.60458944427,2.74759773609,2.15813736743,3.81321138297,4.25,1.75,4.75,5.0,4.0,1.0,0.0,1.0,1.0,1.0
6.16939426783,4.19967808528,4.39111849443,1.92483696137,0.726506895469,9.1164038813,2.32098070218,4.58969488617,3.41911700861,4.58463799472,2.05,1.55,4.55,3.95,4.0,0.0,0.0,1.0,1.0,1.0
1.76344136152,1.76344136152,1.70980580122,0.316227766017,1.20980580122,2.07966912753,0.893578035206,0.4472135955,0.0,1.57966912753,4.65,3.2,3.05,3.65,4.75,1.0,1.0,0.0,1.0,1.0
0.485071250073,0.485071250073,0.0,0.0,0.0,0.485071250073,0.0,0.485071250073,0.0,0.242535625036,3.4,2.2,3.75,3.25,3.47,0.0,0.0,1.0,0.0,0.0
2.32096306621,3.11327685714,3.94904242114,1.13508666769,0.336877535797,5.92304100411,1.93763257289,1.00353725205,1.21223834267,2.68522464542,4.0,2.75,3.67,4.25,4.5,1.0,0.0,1.0,1.0,1.0
2.71378587858,1.20267476954,2.96827224034,1.43209050341,1.46559729972,7.7164608192,2.05470019623,0.277350098113,0.495567988349,1.29113614777,2.6,2.65,2.1,2.2,3.5,0.0,0.0,0.0,0.0,0.0
7.0997981477,6.08824341376,19.8026092577,5.37667688681,6.82785509249,19.0339353287,6.88568854259,3.44667030608,8.51489021323,14.368164074,3.45,2.85,2.8,2.7,4.15,0.0,1.0,0.0,0.0,1.0
0.580844216456,1.99893188779,0.978242132058,0.400891862869,0.400891862869,1.99893188779,1.40089186287,0.580844216456,0.400891862869,0.580844216456,4.0,1.65,3.1,3.1,4.5,1.0,0.0,0.0,0.0,1.0
0.57735026919,1.28445705038,0.554700196225,0.554700196225,0.0,1.66242152339,0.655314571122,0.0,0.932664669234,0.755928946018,3.3,3.3,2.3,3.89,4.15,0.0,1.0,0.0,1.0,1.0
17.7837784135,10.0905715496,7.13125514126,2.88257702681,0.316227766017,24.7135364405,2.2704795368,4.63290681524,2.93290106019,7.35106881148,3.7,2.25,3.3,3.7,4.05,1.0,0.0,0.0,1.0,1.0
6.62831195326,3.72348274362,11.3385049666,6.25017242857,6.74772619203,9.69031013337,3.10812938553,1.27546810171,3.15032031281,7.53204290005,2.35,2.1,4.15,3.75,4.8,0.0,0.0,1.0,1.0,1.0
2.61628902386,0.880095882953,2.54449022896,1.28071042893,1.28295569053,2.26369300744,0.614070821323,1.53891169561,0.775104836513,0.494280555931,4.35,2.5,4.2,3.3,3.61,1.0,0.0,1.0,0.0,0.0
0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,3.2,2.9,3.25,2.7,4.05,0.0,1.0,0.0,0.0,1.0
1.3533848506,0.843359091968,0.718540172692,0.301511344578,0.333333333333,1.59372125342,0.208514414057,0.634844677911,0.301511344578,1.05187350603,3.6,2.55,3.7,4.8,4.45,1.0,0.0,1.0,1.0,1.0
1.78636554575,1.41313942179,1.02456386469,0.353553390593,0.0,2.34404308157,0.0,0.204124145232,0.0,1.00489113133,3.45,1.65,4.55,3.5,4.65,0.0,0.0,1.0,1.0,1.0
0.485071250073,0.485071250073,0.0,0.0,0.0,0.485071250073,0.0,0.0,0.242535625036,0.485071250073,4.25,2.5,3.25,4.25,4.5,1.0,0.0,0.0,1.0,1.0
11.1905588299,12.7701914619,5.17279390343,2.21567164959,2.44718951113,26.5950141056,2.14638287992,3.08846904064,5.3101878499,12.4395326579,2.1,3.0,3.9,4.15,4.8,0.0,1.0,1.0,1.0,1.0
3.88208812331,2.19831588933,0.316227766017,0.632455532034,0.885263359746,2.19831588933,0.316227766017,1.13807118746,1.31622776602,2.06903559373,2.45,3.25,2.5,3.3,4.2,0.0,1.0,0.0,0.0,1.0
6.07039331812,4.5256881692,3.34340971213,1.15070437129,1.07735026919,10.1563435662,2.24946608348,1.66726462796,2.98882340015,4.71802017674,4.5,2.75,4.25,5.0,4.75,1.0,0.0,1.0,1.0,1.0
1.04588130406,0.915692393083,2.2552547063,1.20750907668,2.3092403248,2.17607021505,0.761092399687,0.915692393083,1.20750907668,0.915692393083,2.85,3.2,2.85,4.1,4.7,0.0,1.0,0.0,1.0,1.0
0.5,0.5,0.57735026919,0.0,0.57735026919,0.5,0.0,0.5,0.57735026919,0.0,4.2,2.33,3.17,3.0,4.17,1.0,0.0,0.0,0.0,1.0
22.2309952111,11.6256235451,28.32768524,13.1481222115,9.86824609305,28.7290376847,12.2838099332,7.53667687194,11.9827696467,16.502451833,3.75,2.05,3.55,3.95,3.8,1.0,0.0,1.0,1.0,1.0
4.94059801426,3.20172336244,9.99880785458,3.85408625847,2.02320149091,9.8252783062,4.05516635059,1.31966491796,5.82443522231,4.89366718462,2.75,3.65,3.85,3.1,3.8,0.0,1.0,1.0,0.0,1.0
38.1030044267,27.0195601611,37.6216963296,19.596642659,10.0897939058,48.732849635,12.7937580904,14.3274322078,17.5719006317,27.6235133823,4.55,2.2,3.3,3.9,3.65,1.0,0.0,0.0,1.0,0.0
7.76807459082,8.9411793945,7.34251205226,2.30204622033,3.2843069166,13.3906281363,4.65959207748,5.46335526718,3.45127631159,6.42420075519,3.5,3.25,3.25,3.0,3.75,0.0,1.0,0.0,0.0,0.0
7.32342009492,1.63052111972,8.83100941186,6.47881340989,4.66646229661,8.15470293011,3.94198624013,1.19236422056,3.40929416968,5.43310933193,2.9,3.75,3.15,3.35,4.75,0.0,1.0,0.0,0.0,1.0
6.85140458039,4.2019149585,1.81077662816,0.955314742199,1.00547881743,6.23459788258,0.377964473009,2.49787527622,0.955314742199,6.00000500431,3.0,2.75,3.75,5.0,2.25,0.0,0.0,1.0,1.0,0.0
27.4482919778,23.5845395705,34.8251370958,18.7019738195,12.7189376836,45.796739142,13.7308432497,15.0843568269,14.2569833695,21.9853116271,4.2,2.6,3.95,3.25,5.0,1.0,0.0,1.0,0.0,1.0
1.82517806851,2.70314254152,1.78715607041,1.15470053838,0.893578035206,3.32517806851,0.316227766017,1.82517806851,1.70980580122,0.9472135955,3.3,1.9,3.65,3.5,4.05,0.0,0.0,1.0,1.0,1.0
6.96544894571,2.57366700358,5.9169624409,4.20670568771,1.95901527656,5.66701865188,2.81447716252,1.97627651847,4.20277777393,2.73220546449,2.55,2.65,4.0,2.95,4.05,0.0,0.0,1.0,0.0,1.0
1.31024931858,1.31024931858,2.30864075337,0.0,0.0,3.10242735396,1.86142715787,0.689749220536,0.0,2.72446288095,4.05,2.4,3.8,3.0,4.85,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.15,1.6,4.6,4.2,4.05,0.0,0.0,1.0,1.0,1.0
2.43879785426,2.1888469952,5.16341618086,1.51216630159,1.61890324748,4.49210123782,1.58861943003,1.81931584562,0.894427191,1.47050958866,3.45,2.55,3.15,3.5,2.9,0.0,0.0,0.0,1.0,0.0
16.9339597601,11.9883233368,23.0779340265,12.1225271716,6.58764871489,31.2139931199,9.38946786879,5.83898450645,10.187507629,13.8658262821,5.0,2.75,4.5,3.0,4.25,1.0,0.0,1.0,0.0,1.0
1.70314254152,1.25592894602,2.60963511889,2.66242152339,1.9025283377,2.25592894602,0.9472135955,0.5,0.9472135955,2.13389341903,4.75,1.25,3.5,3.25,3.5,1.0,0.0,0.0,0.0,0.0
4.21206587843,3.19454728522,4.31596209329,1.8928184073,1.31546813811,8.98589784515,1.98467006686,2.30584289858,0.863478211977,3.00630790839,2.45,3.15,3.05,4.1,4.55,0.0,1.0,0.0,1.0,1.0
1.57462498463,1.56453612843,1.09931153625,0.832050294338,1.14827806035,1.88076389444,1.08914585248,1.0300136446,0.277350098113,1.56453612843,3.84,3.55,2.85,4.32,3.45,1.0,1.0,0.0,1.0,0.0
3.2189700465,4.44494715146,3.85411827036,3.39521945019,2.06966121999,6.96613549641,1.19352358786,0.529775671908,1.69352358786,2.24440613501,4.0,1.5,4.35,3.9,4.8,1.0,0.0,1.0,1.0,1.0
3.14654894363,4.08857806799,0.869555630968,0.909770374449,0.4472135955,9.93633784644,0.4472135955,0.975552291174,0.665431485736,3.56029750641,4.5,1.5,3.25,3.5,4.75,1.0,0.0,0.0,1.0,1.0
0.0,0.707106781187,0.0,0.0,0.0,0.707106781187,0.0,0.0,0.0,1.0,3.75,2.25,4.5,3.75,4.25,1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.75,3.25,2.0,3.75,1.0,1.0,0.0,0.0,0.0
31.2286469852,17.0339001035,26.0641007863,10.8299357227,6.16771189516,52.1204144932,9.61990928721,10.3377905584,13.330081525,19.2314797587,4.25,1.55,4.45,4.35,3.8,1.0,0.0,1.0,1.0,1.0
10.7856707588,10.5127902003,7.27539681329,4.609409163,2.99547888158,16.3608078558,2.48407451032,4.13738485979,2.75827288547,8.47922528664,1.5,3.8,4.15,3.05,3.95,0.0,1.0,1.0,0.0,1.0
0.0,0.0,1.4472135955,0.4472135955,0.4472135955,1.0,0.4472135955,0.0,0.4472135955,0.0,4.5,4.25,3.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0
0.408248290464,0.408248290464,0.204124145232,0.204124145232,0.0,0.612372435696,0.0,0.0,0.204124145232,0.408248290464,3.4,2.45,3.95,3.85,4.45,0.0,0.0,1.0,1.0,1.0
6.18863703545,5.97747477542,5.72717675795,1.37949956985,1.21228310749,9.55485489306,1.5902475805,2.63573263246,2.53038672446,4.42167890128,4.33,2.17,3.17,4.17,4.83,1.0,0.0,0.0,1.0,1.0
15.9927633596,7.6633884971,8.58082409112,4.88526230889,2.81409440935,14.5388698008,3.80900431413,3.25220917343,4.28018035083,5.77865715801,2.95,1.5,3.0,3.4,4.3,0.0,0.0,0.0,0.0,1.0
0.0,0.57735026919,0.0,0.0,0.0,1.57735026919,0.0,0.0,0.0,0.57735026919,3.65,1.63,2.75,4.45,3.4,1.0,0.0,0.0,1.0,0.0
20.2191824725,10.4336313012,7.101917378,3.66254074659,2.77583959663,16.3423352544,4.47703444146,3.99458199327,5.0174034282,11.4089079909,3.75,3.25,4.5,5.0,4.0,1.0,1.0,1.0,1.0,1.0
7.57074563275,5.21062809106,5.02380239352,2.80007903557,2.01016242434,9.82460399583,3.1276452875,1.64708758568,1.99757379441,7.00255657988,3.25,3.13,4.25,5.0,3.63,0.0,1.0,1.0,1.0,0.0
28.6785802295,21.3178632415,25.8033279945,11.3399463504,9.77903907984,33.6698194654,9.20194809026,10.8714436143,19.4805228857,17.0233672834,2.45,4.0,3.8,2.8,4.25,0.0,1.0,1.0,0.0,1.0
1.09357786413,1.40980563015,0.277350098113,0.277350098113,0.277350098113,1.68715572826,0.277350098113,0.277350098113,0.277350098113,2.09357786413,3.05,2.2,3.95,2.95,4.0,0.0,0.0,1.0,0.0,1.0
0.707106781187,0.707106781187,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0,2.75,2.8,3.25,2.5,4.35,0.0,1.0,0.0,0.0,1.0
5.69374587051,1.0850712542,2.77237446837,1.17168965198,1.34079163071,3.21779560114,1.17168965198,1.11535507165,2.15728821163,1.40129902021,3.05,1.8,3.35,2.95,4.35,0.0,0.0,0.0,0.0,1.0
3.83589407939,2.19436701995,2.48099474801,1.30881392505,1.3144608736,5.0396835825,1.83640912515,1.17291123115,2.25306793215,3.15217566126,1.95,3.45,3.05,2.5,3.95,0.0,1.0,0.0,0.0,1.0
5.36708735514,4.75064311766,9.1352344698,2.93656385705,2.91796526427,8.31130328944,0.920307497542,3.42818126482,3.2233631407,4.37539486032,2.75,2.65,3.5,4.1,4.15,0.0,0.0,0.0,1.0,1.0
0.662221421131,1.55713397499,0.707106781187,0.0,0.707106781187,1.96538226545,0.0,1.57046971159,0.0,0.824442842262,2.25,3.45,2.8,2.7,3.85,0.0,1.0,0.0,0.0,1.0
15.4022301729,7.40735833487,15.6610514564,6.7967172959,3.64126793525,22.0762325469,7.20532028983,3.63702296114,8.47398319252,10.349791205,4.33,2.0,4.17,3.67,4.4,1.0,0.0,1.0,1.0,1.0
2.06066017178,1.37811725528,1.30095706694,0.72360679775,0.0,2.08522403647,1.07735026919,1.02437378384,1.07735026919,1.50806384813,2.9,1.85,4.0,3.3,3.85,0.0,0.0,1.0,0.0,1.0
3.43634874337,3.27624103906,2.01016242434,1.60191413388,1.60191413388,5.50944724091,0.855461885964,1.20901527656,0.855461885964,2.80483651827,2.4,3.75,2.95,3.1,3.75,0.0,1.0,0.0,0.0,0.0
