lithosphere,0,0,0,0,0,0,0,0,0,0
revels,0,1,0,0,0,1,0,0,0,0
kindred,1,1,0,0,0,1,0,0,0,1
residual,0,0,0,0,0,0,0,0,0,0
inferiority,0,0,1,0,0,0,0,0,0,0
conglomerate,0,0,0,0,0,0,0,0,0,1
bookcase,0,0,0,0,0,0,0,0,0,0
pursuit,0,0,0,0,0,0,0,0,0,0
ploughed,0,0,0,0,0,0,0,0,0,0
paraffin,0,0,0,0,0,0,0,0,0,0
miscarriage,0,0,1,1,0,0,0,0,1,0
celebration,1,1,0,0,0,1,0,1,0,1
anarchism,0,0,1,0,0,0,1,0,1,0
daughter,0,1,0,0,0,1,0,0,0,0
items,0,0,0,0,0,0,0,0,0,0
smoky,0,0,0,0,0,0,0,0,0,0
envoy,0,0,0,0,0,0,0,0,0,0
foolishness,0,0,1,0,0,0,0,0,0,0
anchor,0,0,0,0,0,1,0,0,0,0
cogent,0,0,0,0,0,1,0,0,0,1
conjunctive,0,0,0,0,0,0,0,0,0,0
lonesome,0,0,1,1,0,0,0,0,0,0
bunker,0,0,0,0,0,0,0,0,1,0
anarchist,0,0,1,0,0,0,1,0,1,0
postponed,0,0,0,0,0,0,0,0,0,0
assuage,0,0,0,0,0,1,0,0,0,0
glittering,0,0,0,0,0,1,0,0,0,0
diameter,0,0,0,0,0,0,0,0,0,0
envious,0,0,1,0,0,0,0,0,0,0
discontinuous,0,0,0,0,0,0,0,0,0,0
inequitable,0,0,1,0,0,0,0,0,0,0
plenum,0,0,0,0,0,0,0,0,0,0
regulatory,0,0,1,0,0,0,0,0,1,0
lavatory,0,0,0,0,1,0,0,0,0,0
archaeological,0,0,0,0,0,0,0,0,0,0
atrium,0,0,0,0,0,0,0,0,0,0
glance,0,0,0,0,0,0,0,0,0,0
total,0,0,0,0,0,0,0,0,0,0
absolution,0,1,0,0,0,1,0,0,0,1
devastation,0,0,1,1,0,0,1,1,1,0
plow,0,0,0,0,0,0,0,0,0,0
sorcerer,0,0,0,0,0,0,0,0,0,0
alligator,0,0,0,0,0,0,0,0,0,0
gingerly,0,0,0,0,0,0,0,0,0,0
sweater,0,0,0,0,0,0,0,0,0,0
gloss,0,0,0,0,0,1,0,0,0,0
negative,0,0,1,1,0,0,0,0,0,0
insult,0,0,1,1,1,0,1,1,0,0
equator,0,0,0,0,0,0,0,0,0,0
kinematics,0,0,0,0,0,0,0,0,0,0
knoll,0,0,0,0,0,0,0,0,0,0
beeswax,0,0,0,0,0,0,0,0,0,0
receipts,0,0,0,0,0,0,0,0,0,0
lorry,0,0,0,0,0,0,0,0,0,0
fragmentary,0,0,0,0,0,0,0,0,0,0
solicit,0,0,0,0,0,0,0,0,0,0
adjacency,0,0,0,0,0,0,0,0,0,0
bilge,0,0,0,0,0,0,0,0,0,0
infusion,0,0,0,0,0,0,0,0,0,0
award,1,1,0,0,0,1,0,1,0,1
backwards,0,0,1,0,1,0,0,0,0,0
continual,0,0,0,0,0,0,0,0,0,0
indent,0,0,0,0,0,0,0,0,0,1
adamant,0,0,0,0,0,0,0,0,0,0
scribble,0,0,0,0,0,0,0,0,0,0
word,0,0,0,0,0,1,0,0,0,1
err,0,0,1,0,0,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,0,0
infirmary,0,0,0,0,0,0,0,0,0,0
unfailing,0,0,0,0,0,0,0,0,0,0
work,0,0,0,0,0,0,0,0,0,0
eclipse,0,0,0,0,0,0,0,0,0,0
worm,1,0,1,0,0,0,0,1,0,0
worn,0,0,1,1,0,0,0,0,0,0
ere,0,0,0,0,0,0,0,0,0,0
cuddle,0,1,0,0,0,1,0,0,0,1
era,0,0,0,0,0,0,0,0,0,0
mechanic,0,0,0,0,0,0,0,0,0,0
containment,0,0,0,0,0,0,0,0,0,0
elbow,0,0,0,0,0,0,1,0,0,0
ascetic,0,0,0,0,0,0,0,0,0,0
salesman,0,0,0,0,0,0,0,0,0,0
radiance,1,1,0,0,0,1,0,0,0,1
quiver,0,0,1,0,0,0,0,0,1,0
anastomosis,0,0,0,0,0,0,0,0,0,0
pollute,0,0,1,0,1,0,0,0,0,0
quivering,0,0,1,0,0,0,0,0,1,0
nozzle,0,0,0,0,0,0,0,0,0,0
euthanasia,0,0,1,1,0,0,0,0,1,0
heartless,0,0,1,1,0,0,0,0,0,0
impair,0,0,1,0,0,0,0,0,0,0
fronting,0,0,0,0,0,0,0,0,0,0
fanciful,0,0,0,0,0,0,0,0,0,0
campaigning,0,0,1,0,0,0,1,0,1,0
chapman,0,0,0,0,0,0,0,0,0,0
audition,0,0,0,0,0,0,0,0,0,0
catholic,0,0,0,0,0,0,0,0,0,0
agglomeration,0,0,0,0,0,0,0,0,0,0
farce,0,0,1,0,0,0,0,0,0,0
provide,0,0,0,0,0,1,0,0,0,1
agony,0,0,1,1,0,0,1,0,1,0
chameleon,0,0,0,0,0,0,0,0,0,0
nuts,0,0,0,0,0,0,0,0,0,0
length,0,0,0,0,0,0,0,0,0,0
debauchery,0,0,1,0,1,0,0,0,1,0
methanol,0,0,1,0,0,0,0,0,0,0
hindering,0,0,1,1,0,0,0,0,0,0
morbid,0,0,1,1,0,0,0,0,0,0
moron,0,0,1,0,0,0,0,0,0,0
disappoint,0,0,1,1,1,0,1,0,0,0
ordinary,0,0,0,0,0,0,0,0,0,0
operatic,0,0,1,0,0,0,0,0,0,0
truthful,0,0,0,0,0,0,0,0,0,1
gamble,0,0,1,0,0,0,0,0,0,0
fever,0,0,0,0,0,0,0,0,1,0
lad,0,0,0,0,0,0,0,0,0,0
ladder,0,0,0,0,0,0,0,0,0,0
earlier,0,0,0,0,0,0,0,0,0,0
movable,0,0,0,0,0,1,0,0,0,0
patella,0,0,0,0,0,0,0,0,0,0
lac,0,0,0,0,0,0,0,0,0,0
millimeter,0,0,0,0,0,0,0,0,0,0
lax,0,0,1,1,0,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,0,0
law,0,0,0,0,0,0,0,0,0,1
arch,0,0,0,0,0,0,0,0,0,0
headdress,0,0,0,0,0,0,0,0,0,0
complacent,0,0,0,0,0,0,0,0,0,0
elusive,0,0,1,0,0,0,0,1,0,0
padre,0,0,0,0,0,0,0,0,0,0
alienate,0,0,1,0,1,0,1,0,0,0
hasty,0,0,1,0,0,0,0,0,0,0
facilitate,0,0,0,0,0,1,0,0,0,0
retort,0,0,1,0,0,0,0,0,0,0
coursing,0,0,1,0,0,0,0,0,0,0
greet,0,0,0,0,0,0,0,0,0,0
nascent,1,0,0,0,0,0,0,0,0,0
green,0,1,0,0,0,1,0,0,0,1
ambulance,0,0,0,0,0,0,0,0,1,1
fan,0,0,0,0,0,0,0,0,0,0
atrocity,0,0,1,1,1,0,1,0,1,0
order,0,0,0,0,0,0,0,0,0,0
greed,0,0,1,0,1,0,1,0,0,0
modesty,0,0,0,0,0,1,0,0,0,0
office,0,0,0,0,0,0,0,0,0,0
claimant,0,0,0,0,1,0,1,0,0,0
consent,0,0,0,0,0,0,0,0,0,0
satisfied,0,1,0,0,0,1,0,0,0,0
proportionate,0,0,0,0,0,0,0,0,0,0
frequency,0,0,0,0,0,0,0,0,0,0
sludge,0,0,1,0,1,0,0,0,0,0
japan,0,0,0,0,0,0,0,0,0,0
mayor,0,0,0,0,0,1,0,0,0,0
adolescence,0,0,0,0,0,0,0,0,0,0
hinterland,0,0,0,0,0,0,0,0,0,0
respectability,0,0,0,0,0,1,0,0,0,0
sheaf,0,0,0,0,0,0,0,0,0,0
recreational,1,1,0,0,0,1,0,0,0,0
avocado,0,0,0,0,0,0,0,0,0,0
production,1,0,0,0,0,1,0,0,0,0
valor,0,0,0,0,0,1,0,0,0,1
acupuncture,0,0,0,0,0,0,0,0,0,0
precipitate,0,0,0,0,0,0,0,0,0,0
shear,0,0,0,0,0,0,0,0,0,0
damages,0,0,1,1,0,0,0,0,0,0
versus,0,0,1,0,0,0,1,0,0,0
coffee,0,0,0,0,0,0,0,0,0,0
contaminate,0,0,1,0,1,0,0,0,0,0
remission,0,0,0,0,0,1,0,0,0,0
fragment,0,0,0,0,0,0,0,0,0,0
amenable,0,0,0,0,0,1,0,0,0,0
collide,0,0,0,0,0,0,0,0,0,0
bane,0,0,1,0,1,0,1,0,1,0
band,0,0,0,0,0,0,0,0,0,0
bang,0,0,1,1,1,0,1,1,1,0
giraffe,0,0,0,0,0,0,0,0,0,0
penetration,0,0,1,0,0,0,1,0,1,0
shameful,0,0,1,1,0,0,0,0,0,0
suitor,0,0,0,0,0,0,0,0,0,0
cautious,1,0,0,0,0,1,0,0,1,1
payback,0,0,1,0,0,0,1,0,0,0
lifelong,0,0,0,0,0,0,0,0,0,0
catalysis,0,0,0,0,0,0,0,0,0,0
bank,0,0,0,0,0,0,0,0,0,1
bread,0,0,0,0,0,0,0,0,0,0
crock,0,0,0,0,0,0,0,0,0,0
gallows,0,0,1,1,0,0,1,0,1,0
slavery,0,0,1,1,1,0,1,0,1,0
rocks,0,0,0,0,0,0,0,0,0,0
lisp,0,0,0,0,0,0,0,0,0,0
embankment,0,0,0,0,0,0,0,0,0,0
cashmere,0,0,0,0,0,0,0,0,0,0
summarily,0,0,0,0,0,0,0,0,0,0
voyager,0,0,0,0,0,0,0,0,0,0
cartography,0,0,0,0,0,0,0,0,0,0
observance,0,0,0,0,0,0,0,0,0,0
guidebook,0,0,0,0,0,1,0,0,0,1
pubescent,0,0,0,0,0,0,0,0,0,0
statue,0,0,0,0,0,1,0,0,0,0
aerodynamics,0,0,0,0,0,0,0,0,0,0
train,0,0,0,0,0,0,0,0,0,0
flock,0,0,0,0,0,0,0,0,0,0
recognizable,1,0,0,0,0,1,0,0,0,0
extrajudicial,0,0,1,0,0,0,0,0,1,0
hostel,0,0,0,0,0,0,0,0,0,0
trench,0,0,0,0,0,0,0,0,0,0
burlap,0,0,0,0,0,0,0,0,0,0
network,1,0,0,0,0,0,0,0,0,0
hooked,0,0,1,0,0,0,0,0,0,0
forty,0,0,0,0,0,0,0,0,0,0
moiety,0,0,0,0,0,0,0,0,0,0
forte,0,0,0,0,0,1,0,0,0,0
remorse,0,0,1,1,0,0,0,0,0,0
amethyst,0,0,0,0,0,0,0,0,0,0
engrave,0,0,0,0,0,0,0,0,0,0
medicine,0,0,0,0,0,0,0,0,0,0
hooker,0,0,0,0,0,0,0,0,0,0
opportune,0,1,0,0,0,1,0,0,0,0
sliding,0,0,0,0,0,0,0,0,0,0
barrier,0,0,1,0,0,0,1,0,0,0
colorless,0,0,0,0,0,0,0,0,0,0
veto,0,0,1,0,0,0,1,0,0,0
plication,0,0,0,0,0,0,0,0,0,0
mourning,0,0,1,1,0,0,0,0,0,0
ecliptic,0,0,0,0,0,0,0,0,0,0
appointments,0,0,0,0,0,0,0,0,0,0
dashing,0,0,0,0,0,1,0,0,0,0
forcibly,0,0,1,0,0,0,1,0,1,0
amazement,0,0,0,0,0,0,0,0,0,0
bilayer,0,0,0,0,0,0,0,0,0,0
morass,0,0,0,0,0,0,0,0,0,0
shrubbery,0,0,0,0,0,0,0,0,0,0
cultivation,0,0,0,0,0,1,0,0,0,0
unfulfilled,1,0,1,1,0,0,1,1,0,0
maniac,0,0,1,0,0,0,1,0,1,0
refugee,0,0,0,1,0,0,0,0,0,0
louse,0,0,1,0,1,0,0,0,0,0
descriptive,0,0,0,0,0,1,0,0,0,0
caprice,0,0,0,0,0,0,0,0,0,0
disuse,0,0,1,0,0,0,0,0,0,0
oppose,0,0,1,0,0,0,0,0,0,0
canterbury,0,0,0,0,0,0,0,0,0,0
regress,0,0,1,0,0,0,0,0,0,0
guesswork,0,0,0,0,0,0,0,0,0,0
placket,0,0,0,0,0,0,0,0,0,0
hydrodynamics,0,0,0,0,0,0,0,0,0,0
truthfulness,0,0,0,0,0,1,0,0,0,1
conclave,0,0,0,0,0,0,0,0,0,0
organize,0,0,0,0,0,1,0,0,0,0
intercession,0,0,0,0,0,0,0,0,0,1
supposing,0,0,0,0,0,0,0,0,0,0
synonymous,0,0,1,0,0,1,0,0,1,1
hamstring,0,0,1,1,0,0,1,0,0,0
meshes,0,0,0,0,0,0,0,0,0,0
delicious,0,1,0,0,0,1,0,0,0,0
implicated,0,0,0,0,0,0,0,0,0,0
comic,0,0,0,0,0,0,0,0,0,0
tangle,0,0,0,0,0,0,0,0,0,0
flake,0,0,1,0,0,0,0,0,0,0
illustrate,0,0,0,0,0,1,0,0,0,0
centrifuge,0,0,0,0,0,0,0,0,0,0
rejects,0,0,1,1,0,0,1,0,1,0
bequest,0,0,0,0,0,0,0,0,0,1
hearse,0,0,1,1,0,0,0,0,1,0
seduction,0,0,1,0,0,0,0,0,0,0
protracted,0,0,0,0,0,0,0,0,0,0
vibrate,0,0,0,0,0,0,0,0,0,0
plentiful,0,0,0,0,0,1,0,0,0,0
airs,0,0,1,0,1,0,0,0,0,0
compromise,0,0,0,0,0,0,0,0,0,0
fumble,0,0,1,0,0,0,0,0,0,0
snags,0,0,1,0,0,0,0,0,0,0
upshot,0,0,0,0,0,0,0,0,0,0
farming,0,0,0,0,0,0,0,0,0,0
tourniquet,0,0,0,0,0,0,0,0,0,0
filibuster,0,0,1,0,0,0,0,0,0,0
emblem,0,0,0,0,0,0,0,0,0,0
refraining,0,0,0,0,0,0,0,0,0,0
grandchildren,1,1,0,0,0,1,0,0,0,1
offhand,0,0,1,0,0,0,0,0,0,0
happily,0,1,0,0,0,1,0,0,0,0
reins,0,0,0,0,0,0,0,0,0,0
luncheon,0,0,0,0,0,0,0,0,0,0
diversified,0,0,0,0,0,1,0,0,0,0
inexact,0,0,0,0,0,0,0,0,0,0
rejected,0,0,1,0,0,0,0,0,0,0
cereal,0,0,0,0,0,0,0,0,0,0
wasted,0,0,1,0,1,0,1,0,0,0
tithe,0,0,0,0,0,0,0,0,0,0
character,0,0,0,0,0,0,0,0,0,0
mercy,0,0,0,0,0,1,0,0,0,0
minibus,0,0,0,0,0,0,0,0,0,0
guild,0,0,0,0,0,0,0,0,0,0
guile,0,0,1,0,0,0,0,0,0,0
radiograph,0,0,0,0,0,0,0,0,0,0
tavern,0,0,0,0,0,0,0,0,0,0
forensic,0,0,0,0,0,0,0,0,0,0
negotiator,0,0,0,0,0,1,0,0,0,0
medley,0,0,0,0,0,1,0,0,0,0
guilt,0,0,1,1,1,0,0,0,0,0
iron,0,0,0,0,0,1,0,0,0,1
devious,0,0,1,0,0,0,0,0,0,0
contrasted,0,0,1,0,0,0,0,0,0,0
effectuate,0,0,0,0,0,0,0,0,0,0
respecting,0,0,0,0,0,1,0,0,0,0
navigate,0,0,0,0,0,0,0,0,0,0
pessimism,0,0,1,1,0,0,1,0,1,0
shoals,0,0,0,0,0,0,0,0,0,0
enchanted,0,1,0,0,0,1,0,0,0,1
pessimist,0,0,1,1,0,0,0,0,1,0
lull,1,0,0,0,0,0,0,0,0,0
stalls,0,0,0,0,0,0,0,0,0,0
impelled,0,0,0,0,0,0,0,0,0,0
stomach,0,0,0,0,1,0,0,0,0,0
contents,0,0,0,0,0,0,0,0,0,0
forced,0,0,1,0,0,0,0,0,1,0
ponder,0,0,0,0,0,0,0,0,0,0
strength,0,0,0,0,0,1,0,0,0,1
realm,0,0,0,0,0,0,0,0,0,0
annexe,0,0,0,0,0,0,0,0,0,0
widen,0,0,0,0,0,0,0,0,0,0
laden,0,0,1,0,0,0,0,0,0,0
convenient,0,0,0,0,0,1,0,0,0,0
shorts,0,0,0,0,0,0,0,0,0,0
squamous,0,0,0,0,0,0,0,0,0,0
casual,0,0,0,0,0,0,0,0,0,0
bonne,0,0,0,0,0,1,0,0,0,0
luxury,0,1,0,0,0,1,0,0,0,0
thundering,0,0,1,0,0,0,1,0,1,0
pilgrimage,0,0,0,0,0,0,0,0,0,0
curfew,0,0,0,0,0,0,0,0,0,0
snowflake,0,0,0,0,0,0,0,0,0,0
conducive,0,0,0,0,0,1,0,0,0,0
weeding,0,0,0,0,0,0,0,0,0,0
maiden,0,0,0,0,0,1,0,0,0,0
timidity,1,0,1,0,0,0,0,0,1,0
germane,0,0,0,0,0,0,0,0,0,0
indemnification,0,0,0,0,0,0,0,0,0,0
prohibitive,0,0,0,0,0,0,0,0,0,0
anatomy,0,0,0,0,0,0,0,0,0,0
immediacy,0,0,0,0,0,0,0,1,0,0
perforce,0,0,0,0,0,0,0,0,0,0
phase,0,0,0,0,0,0,0,0,0,0
proverb,0,0,0,0,0,0,0,0,0,0
autopsy,0,0,1,1,1,0,0,0,1,0
nutritive,0,0,0,0,0,0,0,0,0,0
grave,0,0,1,1,0,0,0,0,1,0
circumvention,0,0,1,0,0,1,0,0,0,0
calculated,0,0,0,0,0,0,0,0,0,0
valance,0,0,0,0,0,0,0,0,0,0
deacon,0,0,0,0,0,0,0,0,0,1
plaintive,0,0,0,1,0,0,0,0,0,0
fragility,0,0,0,0,0,0,0,0,0,0
bracket,0,0,0,0,0,0,0,0,0,0
aunt,0,0,0,0,0,1,0,0,0,1
unsophisticated,0,0,1,0,0,0,0,0,0,0
accompaniment,1,1,0,0,0,1,0,0,0,1
voting,0,0,0,0,0,0,0,0,0,0
notion,0,0,0,0,0,1,0,0,0,0
fitted,0,0,0,0,0,0,0,0,0,0
fussy,0,0,1,0,1,0,0,0,0,0
decidedly,0,0,0,0,0,0,0,0,0,0
crust,0,0,0,0,0,0,0,0,0,0
precarious,1,0,1,1,0,0,0,0,1,0
lurch,0,0,1,0,0,0,0,0,0,0
bellow,0,0,0,0,0,0,0,0,0,0
nephew,0,0,0,0,0,0,0,0,0,0
unattached,0,0,1,0,0,0,0,0,0,0
toast,0,1,0,0,0,1,0,0,0,0
latent,1,0,1,0,1,0,1,1,0,0
painfully,0,0,1,1,0,0,0,0,0,0
ellipsoid,0,0,0,0,0,0,0,0,0,0
guidance,0,0,0,0,0,1,0,0,0,1
kinky,0,0,0,0,0,0,0,0,0,0
layman,0,0,0,0,0,0,0,0,0,0
haven,0,0,0,0,0,1,0,0,0,1
blighted,0,0,1,1,1,0,0,0,0,0
pursuing,0,0,0,0,0,0,0,0,0,0
adequate,0,0,0,0,0,0,0,0,0,0
rectangle,0,0,0,0,0,0,0,0,0,0
predecessor,0,0,0,0,0,0,0,0,0,0
cryptography,0,0,0,0,0,0,0,0,0,0
ardor,0,0,0,0,0,1,0,0,0,0
breakers,0,0,0,0,0,0,0,0,0,0
leisure,1,1,0,0,0,1,0,1,0,1
degradation,0,0,1,0,0,0,0,0,0,0
frowning,0,0,1,1,1,0,1,0,0,0
haunted,0,0,1,1,0,0,0,0,1,0
roundabout,0,0,0,0,0,0,0,0,0,0
deliberative,0,0,0,0,0,0,0,0,0,0
nasty,0,0,1,1,1,0,1,0,1,0
headlong,0,0,0,0,0,0,0,0,0,0
prune,0,0,0,0,0,0,0,0,0,0
cleanly,0,0,0,0,0,1,0,0,0,0
covering,0,0,0,0,0,0,0,0,0,0
stead,0,0,0,0,0,0,0,0,0,0
multitude,0,0,0,0,0,0,0,0,0,0
rung,0,0,0,0,0,0,0,0,0,0
nichts,0,0,0,0,0,0,0,0,0,0
crucifixion,0,0,1,1,1,0,1,0,1,0
squadron,0,0,0,0,0,0,0,0,0,0
steal,0,0,1,1,0,0,1,0,1,0
secretary,0,0,0,0,0,0,0,0,0,0
erroneous,0,0,1,0,0,0,0,0,0,0
fullness,0,0,0,0,0,0,0,0,0,0
observer,0,0,0,0,0,0,0,0,0,0
aggressor,0,0,1,0,0,0,1,0,1,0
gladness,0,1,0,0,0,1,0,0,0,0
plumage,0,0,0,0,0,0,0,0,0,0
damnation,0,0,1,1,0,0,1,0,1,0
cattle,0,0,0,0,0,0,0,0,0,0
miserable,0,0,1,1,1,0,1,0,0,0
pastel,0,0,0,0,0,0,0,0,0,0
gentleman,0,0,0,0,0,1,0,0,0,1
compensation,0,0,0,0,0,0,0,0,0,0
bier,0,0,1,1,0,0,0,0,1,0
symmetric,0,0,0,0,0,0,0,0,0,0
overgrown,0,0,1,0,0,0,0,0,0,0
unable,0,0,1,1,0,0,0,0,0,0
impending,1,0,0,0,0,0,0,0,1,0
cooperation,0,0,0,0,0,1,0,0,0,1
contraband,0,0,1,0,1,0,1,0,1,0
lasso,0,0,0,0,0,0,0,0,0,0
misguided,0,0,1,0,1,0,0,0,0,0
accord,0,0,0,0,0,1,0,0,0,1
terms,0,0,0,0,0,0,0,0,0,0
malpractice,0,0,1,0,0,0,1,0,0,0
handful,0,0,0,0,0,0,0,0,0,0
termite,0,0,1,0,1,0,0,0,0,0
remedial,0,0,1,0,0,0,0,0,0,0
unfold,1,0,0,0,0,1,0,0,0,0
disservice,0,0,1,1,1,0,1,0,0,0
convertible,0,0,0,0,0,0,0,0,0,0
overestimated,0,0,1,0,0,0,0,0,0,0
kitchen,0,0,0,0,0,0,0,0,0,0
cop,0,0,0,0,0,0,0,0,1,1
climate,0,0,0,0,0,0,0,0,0,0
cot,0,0,0,0,0,0,0,0,0,0
cow,0,0,0,0,0,0,0,0,0,0
brat,0,0,0,0,0,0,0,0,0,0
coy,0,0,0,0,0,0,0,0,1,0
ill,0,0,1,1,1,0,1,0,1,0
matrimony,1,1,0,0,0,1,0,0,0,1
ilk,0,0,0,0,0,0,0,0,0,0
didactic,0,0,0,0,0,1,0,0,0,0
brag,0,0,1,0,0,0,0,0,0,0
steer,0,0,0,0,0,0,0,0,0,0
cog,0,0,0,0,0,0,0,0,0,0
brad,0,0,0,0,0,0,0,0,0,0
bran,0,0,0,0,1,0,0,0,0,0
coo,0,0,0,0,0,0,0,0,0,0
con,0,0,0,0,0,0,0,0,0,0
emporium,0,0,0,0,0,0,0,0,0,0
ingenious,0,0,0,0,0,1,0,0,0,0
eyesight,0,0,0,0,0,0,0,0,0,0
tough,0,0,1,1,0,0,0,0,0,0
abbreviate,0,0,0,0,0,0,0,0,0,0
spear,1,0,1,0,0,0,1,0,1,0
freakish,0,0,1,0,1,0,0,1,1,0
soap,0,0,0,0,0,0,0,0,0,0
trunk,0,0,0,0,0,0,0,0,0,0
seizure,0,0,0,0,0,0,0,0,1,0
condescending,0,0,1,0,0,0,0,0,0,0
anticipatory,1,0,0,0,0,0,0,0,0,0
stillborn,0,0,1,1,0,0,0,0,0,0
applicability,0,0,0,0,0,0,0,0,0,0
infirm,0,0,1,0,0,0,0,0,0,0
oblivious,0,0,0,0,0,0,0,0,0,0
frenetic,0,0,1,0,0,0,1,1,1,0
gratitude,0,1,0,0,0,1,0,0,0,0
viper,0,0,1,0,0,0,0,0,1,0
petty,0,0,1,0,0,0,0,0,0,0
trickery,0,0,1,1,1,0,1,1,1,0
mobilization,0,0,0,0,0,0,0,0,0,0
personable,0,0,0,0,0,1,0,0,0,0
accentuate,0,0,0,0,0,0,0,0,0,0
axis,0,0,0,0,0,0,0,0,0,0
fluctuation,0,0,1,0,0,0,1,0,1,0
flexible,0,0,0,0,0,0,0,0,0,0
scarecrow,0,0,1,0,0,1,0,0,1,0
acuity,0,0,0,0,0,1,0,0,0,0
leech,0,0,1,0,0,0,0,0,0,0
lockup,0,0,1,1,0,0,0,0,1,0
deodorant,0,0,0,0,0,0,0,0,0,0
easy,0,0,0,0,0,0,0,0,0,0
beastly,0,0,1,0,1,0,0,0,1,0
excite,1,1,0,0,0,1,1,1,1,0
absorbent,0,0,0,0,0,0,0,0,0,0
falter,0,0,1,0,0,0,0,0,1,0
coherent,0,0,0,0,0,1,0,0,0,0
hoist,0,0,0,0,0,0,0,0,0,0
clairvoyant,0,0,0,0,0,1,0,0,0,0
colored,0,0,0,0,0,0,0,0,0,0
ordnance,0,0,1,0,0,0,0,0,1,0
physician,0,0,0,0,0,1,0,0,0,1
inhibit,0,0,1,1,1,0,1,0,0,0
ahead,0,0,0,0,0,1,0,0,0,0
publicly,0,0,0,0,0,0,0,0,0,0
ait,0,0,0,0,0,0,0,0,0,0
pungent,0,0,1,0,1,0,0,0,0,0
warbler,0,0,0,0,0,0,0,0,0,0
air,0,0,0,0,0,0,0,0,0,0
aim,0,0,0,0,0,0,0,0,0,0
ail,0,0,1,1,0,0,0,0,0,0
abrupt,0,0,0,0,0,0,0,1,0,0
thrash,0,0,1,1,1,0,1,0,1,0
aid,0,0,0,0,0,1,0,0,0,0
vernal,0,1,0,0,0,1,0,0,0,0
property,0,0,0,0,0,0,0,0,0,0
inspired,0,1,0,0,0,1,0,1,0,1
mistake,0,0,1,1,0,0,0,0,0,0
fungus,0,0,1,0,1,0,0,0,0,0
cylinder,0,0,0,0,0,0,0,0,0,0
plover,0,0,0,0,0,0,0,0,0,0
preeminent,0,0,0,0,0,1,0,0,0,0
crowning,1,1,0,0,0,1,0,1,0,1
sting,0,0,1,0,0,0,1,0,1,0
separatist,0,0,1,0,1,0,1,0,0,0
countryman,0,0,0,0,0,0,0,0,0,1
dizzy,0,0,1,0,0,0,0,0,0,0
brake,0,0,0,0,0,0,0,0,0,0
cone,0,0,0,0,0,0,0,0,0,0
comparative,0,0,0,0,0,0,0,0,0,0
uplift,1,1,0,0,0,1,0,0,0,1
stint,0,0,1,1,0,0,0,0,1,0
wooing,0,0,0,0,0,0,0,0,0,0
confirmed,0,0,0,0,0,1,0,0,0,1
grandiose,0,0,0,0,0,0,0,0,0,0
descent,0,0,0,1,0,0,0,0,1,0
drawers,0,0,0,0,0,0,0,0,0,0
patent,0,0,0,0,0,1,0,0,0,0
demonstration,0,0,0,0,0,0,0,0,0,0
punctuation,0,0,0,0,0,0,0,0,0,0
plated,0,0,1,0,0,0,0,0,0,0
grapple,0,0,0,0,0,0,0,0,0,0
convalescent,0,0,0,0,0,0,0,0,0,0
descend,0,0,0,0,0,0,0,0,0,0
monarch,0,0,0,0,0,0,0,0,0,0
indictment,0,0,1,0,0,0,0,0,1,0
infeasible,0,0,0,0,0,0,0,0,0,0
hank,0,0,0,0,0,0,0,0,0,0
independent,0,0,0,0,0,0,0,0,0,0
plating,0,0,0,0,0,0,0,0,0,0
raid,0,0,1,0,0,0,1,1,1,0
fuss,0,0,1,1,0,0,1,0,0,0
crockery,0,0,0,0,0,0,0,0,0,0
competency,0,0,0,0,0,1,0,0,0,1
nib,0,0,0,0,0,0,0,0,0,0
swell,0,0,0,0,0,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,0,0
evil,0,0,1,1,1,0,1,0,1,0
hand,0,0,0,0,0,0,0,0,0,0
nix,0,0,0,0,0,0,0,0,0,0
fuse,0,0,0,0,0,1,0,0,0,1
palpable,0,0,0,0,0,0,0,1,0,0
catheter,0,0,1,0,0,0,0,0,0,0
prescribed,0,0,0,0,0,0,0,0,0,0
piazza,0,0,0,0,0,0,0,0,0,0
episodic,0,0,0,0,0,0,0,0,0,0
immaterial,0,0,0,0,0,0,0,0,0,0
humble,0,0,1,1,1,1,0,0,0,0
drip,0,0,0,0,0,0,0,0,0,0
ragged,0,0,0,0,0,0,0,0,0,0
client,0,0,0,0,0,0,0,0,0,0
mamma,0,0,0,0,0,0,0,0,0,1
encounter,0,0,0,0,0,0,0,0,0,0
humbly,0,0,0,0,0,1,0,0,0,0
musical,1,1,0,1,0,1,1,1,0,1
mingle,0,0,0,0,0,0,0,0,0,0
athletic,0,0,0,0,0,1,0,0,0,0
photo,0,0,0,0,0,0,0,0,0,0
repose,0,0,0,0,0,1,0,0,0,0
mid,0,0,0,0,0,0,0,0,0,0
goggles,0,0,0,0,0,0,0,0,0,0
farther,0,0,0,0,0,0,0,0,0,0
victim,0,0,1,1,0,0,1,0,1,0
shadow,0,0,0,0,0,0,0,0,0,0
brachial,0,0,0,0,0,0,0,0,0,0
unique,0,0,0,0,0,1,0,1,0,0
photographer,0,0,0,0,0,0,0,0,0,0
hilly,0,0,0,0,0,0,0,0,0,0
rescission,0,0,1,0,0,0,0,0,0,0
exalt,1,1,0,0,0,1,0,0,0,1
