anticipation,joy,negative,sadness,disgust,positive,anger,surprise,fear,trust,sEXT,sNEU,sAGR,sCON,sOPN
1,1,0,0,0,1,0,0,0,1,3.75,3.25,4.5,5,4
0,1,0,0,0,2,0,0,0,1,3.75,3.25,4.5,5,4
1,0,0,0,0,0,0,0,1,0,3.75,3.25,4.5,5,4
0,0,1,0,0,0,0,0,0,0,3.75,3.25,4.5,5,4
0,0,1,1,1,0,1,0,1,0,3.75,3.25,4.5,5,4
0,0,0,0,0,2,0,0,0,0,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,1,0,0,0,1,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
0,0,2,1,1,0,1,0,1,0,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
1,1,3,1,0,2,0,0,0,0,1.5,3.8,4.15,3.05,3.95
0,0,2,2,1,0,0,0,2,0,1.5,3.8,4.15,3.05,3.95
0,1,0,0,0,1,0,0,0,0,1.5,3.8,4.15,3.05,3.95
1,1,0,0,0,1,0,1,0,1,1.5,3.8,4.15,3.05,3.95
2,2,0,0,0,2,0,1,0,2,1.5,3.8,4.15,3.05,3.95
1,0,2,2,1,2,2,0,0,1,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
1,1,0,0,0,1,0,1,0,1,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,1,0,0,0,1,1.5,3.8,4.15,3.05,3.95
1,1,0,0,0,1,0,1,0,1,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
1,1,1,0,0,1,1,0,0,0,1.5,3.8,4.15,3.05,3.95
1,1,0,0,0,2,0,0,0,0,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,1,0,0,0,0,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
1,1,0,0,0,1,0,0,0,1,1.5,3.8,4.15,3.05,3.95
1,1,0,0,0,1,0,1,0,1,1.5,3.8,4.15,3.05,3.95
1,1,0,0,0,1,0,0,0,1,1.5,3.8,4.15,3.05,3.95
0,0,1,1,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
0,0,1,1,1,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
1,1,0,0,0,1,0,0,0,0,1.5,3.8,4.15,3.05,3.95
2,2,0,0,0,2,0,1,0,2,1.5,3.8,4.15,3.05,3.95
1,1,0,0,0,1,0,1,0,0,1.5,3.8,4.15,3.05,3.95
1,0,4,3,2,1,2,0,2,1,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
1,0,1,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
1,0,2,2,0,2,0,0,3,1,1.5,3.8,4.15,3.05,3.95
1,3,0,0,0,3,0,2,0,2,1.5,3.8,4.15,3.05,3.95
2,1,0,0,0,1,0,1,0,0,1.5,3.8,4.15,3.05,3.95
1,1,0,0,0,1,0,0,0,1,1.5,3.8,4.15,3.05,3.95
0,0,1,1,1,1,1,0,1,0,1.5,3.8,4.15,3.05,3.95
0,0,1,0,1,0,1,0,1,0,1.5,3.8,4.15,3.05,3.95
2,2,0,0,0,2,0,1,0,1,1.5,3.8,4.15,3.05,3.95
0,0,0,0,0,0,0,0,0,0,1.5,3.8,4.15,3.05,3.95
1,1,0,0,0,1,0,0,0,1,1.5,3.8,4.15,3.05,3.95
1,2,0,0,0,2,0,0,0,1,1.5,3.8,4.15,3.05,3.95
1,1,1,1,0,1,0,0,0,1,1.5,3.8,4.15,3.05,3.95
1,1,0,0,1,2,0,1,0,1,1.5,3.8,4.15,3.05,3.95
1,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
1,0,0,1,0,0,0,0,1,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,1,0,0,0,0,3.25,3.75,1.75,4,3.5
1,1,0,0,0,1,0,0,0,1,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
1,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,1,0,0,0,1,3.25,3.75,1.75,4,3.5
1,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,1,0,1,0,1,0,0,0,0,3.25,3.75,1.75,4,3.5
1,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,1,0,0,0,1,3.25,3.75,1.75,4,3.5
0,0,1,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
1,1,1,1,1,1,1,0,1,1,3.25,3.75,1.75,4,3.5
0,0,2,1,2,0,1,0,2,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,1,1,1,0,1,0,1,0,3.25,3.75,1.75,4,3.5
1,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
1,0,1,1,1,0,1,1,1,0,3.25,3.75,1.75,4,3.5
1,1,1,1,0,1,0,2,0,1,3.25,3.75,1.75,4,3.5
1,1,0,0,0,1,0,0,1,1,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,1,1,0,0,1,0,1,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
1,0,2,0,1,2,0,1,0,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,1,0,0,1,1,1,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,2,0,0,1,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,1,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
1,1,1,0,1,1,1,0,1,1,1.8,2.9,2.9,3,4.2
0,0,2,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,0,1,1,1.8,2.9,2.9,3,4.2
0,0,1,1,1,2,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,2,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,1,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
0,1,1,1,1,1,1,0,2,1,1.8,2.9,2.9,3,4.2
2,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
5,2,4,0,0,2,3,5,3,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,2,0,0,1,2,0,2,1,1.8,2.9,2.9,3,4.2
0,0,1,2,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
1,1,4,2,0,1,1,0,2,1,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,1,1,0,2,0,1,1,2,1.8,2.9,2.9,3,4.2
1,0,2,1,1,2,2,1,1,3,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,2,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
4,2,3,0,0,2,0,0,0,2,1.8,2.9,2.9,3,4.2
1,1,0,1,0,1,0,1,1,1,1.8,2.9,2.9,3,4.2
1,1,1,0,0,2,0,0,1,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
1,1,1,0,1,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,2,1,1,0,2,0,2,0,1.8,2.9,2.9,3,4.2
0,0,1,1,0,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,1,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,1,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,1,1,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,0,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,2,0,1,0,0,0,1,0,1.8,2.9,2.9,3,4.2
0,1,1,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,2,0,0,0,2,0,1,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,1,0,2,0,1,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,1,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
1,2,1,0,1,3,0,1,1,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,1,0,1,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,2,0,1,0,2,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,1,1,1,0,1,1,1,0,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,1,0,1.8,2.9,2.9,3,4.2
1,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,1,0,1,1,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,1,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
1,0,2,1,1,0,2,1,2,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,2,0,0,1,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,1,0,1,1,1,0,0,0,1.8,2.9,2.9,3,4.2
2,2,0,0,0,2,0,1,1,2,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,2,0,2,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,2,0,0,0,2,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,1,1,0,1,1,0,1,0,1.8,2.9,2.9,3,4.2
0,1,1,1,1,1,1,0,1,0,1.8,2.9,2.9,3,4.2
1,0,1,1,0,0,1,0,1,0,1.8,2.9,2.9,3,4.2
2,1,3,2,3,1,3,2,3,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,3,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,4,0,0,1,0,1.8,2.9,2.9,3,4.2
0,1,1,1,1,1,1,0,1,1,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,1,0,1.8,2.9,2.9,3,4.2
1,1,1,0,0,1,1,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,2,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
1,1,0,0,0,2,0,0,1,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,2,0,1,0,1,1.8,2.9,2.9,3,4.2
1,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,1,1,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,0,0,1,0,1,0,1.8,2.9,2.9,3,4.2
1,0,3,2,0,0,3,2,3,0,1.8,2.9,2.9,3,4.2
1,1,1,0,0,1,1,1,2,0,1.8,2.9,2.9,3,4.2
0,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,1,0,1.8,2.9,2.9,3,4.2
1,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
2,2,1,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
1,1,1,1,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,1,0,0,0,1,0,0,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,1,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,1,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,1,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,1,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,1,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,1,1,1,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,1,0,0,1,1,0,1,0,1.35,4.75,2.85,4.55,4.4
2,1,0,0,0,1,0,1,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,1,1,1,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,1,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,0,0,0,0,0,0,1,0,0,1.35,4.75,2.85,4.55,4.4
1,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,1,0,0,0,1,0,1,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
2,1,2,0,0,1,1,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,1,0,0,0,1,1.35,4.75,2.85,4.55,4.4
2,2,0,0,0,2,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,1,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,1,2,1,1,1,1,1,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,2,1,2,0,3,0,0,1,4,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,5,4,1,1,2,1,6,1,3.15,3.6,3.4,2.2,4.25
2,2,0,0,1,2,0,1,1,2,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,1,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,1,1,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,1,1,0,3.15,3.6,3.4,2.2,4.25
2,0,0,0,0,0,0,0,1,0,3.15,3.6,3.4,2.2,4.25
1,1,2,1,0,1,1,2,0,2,3.15,3.6,3.4,2.2,4.25
1,1,4,1,1,1,2,1,1,1,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,1,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,0,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,0,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
2,2,2,0,0,2,0,1,0,2,3.15,3.6,3.4,2.2,4.25
1,1,0,0,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
1,1,0,0,1,2,0,1,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,1,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,1,0,0,1,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,1,0,1,1,0,0,0,3.15,3.6,3.4,2.2,4.25
0,1,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,1,1,0,0,1,0,0,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,1,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,2,1,1,1,1,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,1,0,0,0,3.15,3.6,3.4,2.2,4.25
3,3,0,0,0,4,0,2,0,1,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,1,0,3.15,3.6,3.4,2.2,4.25
0,0,0,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
0,0,1,0,0,0,0,0,0,0,3.15,3.6,3.4,2.2,4.25
