sEXT,sNEU,sAGR,sCON,sOPN
1.8,2.9,2.9,3,4.2
1.8,2.9,2.9,3,4.2
1.8,2.9,2.9,3,4.2
1.8,2.9,2.9,3,4.2
1.8,2.9,2.9,3,4.2
1.8,2.9,2.9,3,4.2
1.8,2.9,2.9,3,4.2
1.8,2.9,2.9,3,4.2
1.8,2.9,2.9,3,4.2
1.8,2.9,2.9,3,4.2
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.55,2.3,3.65,4.65,4.6
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
3.35,2.3,4.1,2.4,4.5
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
1.35,4.75,2.85,4.55,4.4
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
3.15,3.6,3.4,2.2,4.25
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
2.45,3.15,3.05,4.1,4.55
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
4.1,1.78,3.3,4.3,4.7
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
2.65,2.8,3.35,3.45,4.35
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
4.3,1.45,4.4,2.4,4.6
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
2.3,3.5,4.5,2.85,4.5
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
4.5,2.75,2.5,3.5,4.25
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
2.8,3.15,3.65,3.45,4.35
