anticipation,joy,negative,sadness,disgust,positive,anger,surprise,fear,trust,sEXT,sNEU,sAGR,sCON,sOPN
1,1,0,0,0,1,1,1,0,2,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,1,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,1,0,0,0,1,3.35,2.75,2.85,3.1,4.15
0,0,3,1,2,0,1,1,1,0,3.35,2.75,2.85,3.1,4.15
0,0,1,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,0,1,1,1,0,0,1,3.35,2.75,2.85,3.1,4.15
3,3,2,1,2,3,1,1,1,3,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,1,3.35,2.75,2.85,3.1,4.15
0,0,0,1,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,1,0,0,0,1,3.35,2.75,2.85,3.1,4.15
1,1,1,1,0,1,0,1,0,1,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,3,2,1,0,3,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,1,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,1,0,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,1,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
3,1,0,0,0,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,1,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,1,1,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,1,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,0,1,1,1,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,2,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,1,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,1,1,0,0,1,0,1,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,0,0,1,1,0,1,0,3.35,2.75,2.85,3.1,4.15
0,1,0,0,0,1,0,0,0,1,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,1,0,0,0,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,1,1,0,2,1,1,1,0,1,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,1,1,3.35,2.75,2.85,3.1,4.15
0,0,1,1,0,1,0,1,1,1,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
2,2,1,0,0,2,0,3,0,2,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,1,0,0,0,1,3.35,2.75,2.85,3.1,4.15
2,1,1,1,2,1,0,1,0,1,3.35,2.75,2.85,3.1,4.15
0,0,1,1,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,1,0,0,0,1,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,1,0,0,0,1,3.35,2.75,2.85,3.1,4.15
1,1,0,0,0,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,1,0,3.35,2.75,2.85,3.1,4.15
0,0,1,0,0,0,0,0,1,0,3.35,2.75,2.85,3.1,4.15
0,1,3,0,1,1,1,0,1,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,3,0,0,0,4,0,1,0,2,3.35,2.75,2.85,3.1,4.15
1,1,0,0,0,1,0,0,1,1,3.35,2.75,2.85,3.1,4.15
1,1,0,0,0,1,0,1,0,1,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,1,0,1,0,3.35,2.75,2.85,3.1,4.15
2,3,0,0,0,3,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,2,1,1,0,1,0,1,0,3.35,2.75,2.85,3.1,4.15
0,0,2,2,0,0,0,1,1,0,3.35,2.75,2.85,3.1,4.15
2,1,0,0,0,1,0,0,0,1,3.35,2.75,2.85,3.1,4.15
1,0,1,0,1,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,2,0,0,0,1,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,1,0,0,0,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,1,1,1,0,2,0,0,1,1,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,2,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,0,1,3.35,2.75,2.85,3.1,4.15
0,0,2,0,2,1,2,0,0,1,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,1,1,0,1,0,3.35,2.75,2.85,3.1,4.15
1,1,0,0,0,1,0,0,0,1,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,1,0,0,0,1,0,1,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,1,0,0,0,1,0,0,0,2,3.35,2.75,2.85,3.1,4.15
2,2,0,0,0,2,0,0,0,2,3.35,2.75,2.85,3.1,4.15
2,1,1,0,0,2,2,2,1,2,3.35,2.75,2.85,3.1,4.15
2,0,1,0,0,1,0,1,0,0,3.35,2.75,2.85,3.1,4.15
1,1,2,1,1,1,2,1,2,1,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,1,0,0,0,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,1,0,0,0,1,1,1,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
2,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,2,2,0,0,1,1,0,0,3.35,2.75,2.85,3.1,4.15
1,0,2,0,0,1,0,0,1,1,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,1,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,2,0,2,1,2,0,0,1,3.35,2.75,2.85,3.1,4.15
0,0,1,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,0,0,0,1,0,1,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,1,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
0,0,0,0,0,0,0,0,0,0,3.35,2.75,2.85,3.1,4.15
1,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
1,0,0,1,0,0,0,0,1,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,1,0,0,0,0,3.25,3.75,1.75,4,3.5
1,1,0,0,0,1,0,0,0,1,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
1,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,1,0,0,0,1,3.25,3.75,1.75,4,3.5
1,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,1,0,1,0,1,0,0,0,0,3.25,3.75,1.75,4,3.5
1,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,1,0,0,0,1,3.25,3.75,1.75,4,3.5
0,0,1,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
1,1,1,1,1,1,1,0,1,1,3.25,3.75,1.75,4,3.5
0,0,2,1,2,0,1,0,2,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,1,1,1,0,1,0,1,0,3.25,3.75,1.75,4,3.5
1,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
1,0,1,1,1,0,1,1,1,0,3.25,3.75,1.75,4,3.5
1,1,1,1,0,1,0,2,0,1,3.25,3.75,1.75,4,3.5
1,1,0,0,0,1,0,0,1,1,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
0,0,1,1,0,0,1,0,1,0,3.25,3.75,1.75,4,3.5
0,0,0,0,0,0,0,0,0,0,3.25,3.75,1.75,4,3.5
1,0,2,0,1,2,0,1,0,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,1,0,0,1,1,1,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,2,0,0,1,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,1,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
1,1,1,0,1,1,1,0,1,1,1.8,2.9,2.9,3,4.2
0,0,2,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,0,1,1,1.8,2.9,2.9,3,4.2
0,0,1,1,1,2,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,2,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,1,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
0,1,1,1,1,1,1,0,2,1,1.8,2.9,2.9,3,4.2
2,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
5,2,4,0,0,2,3,5,3,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,2,0,0,1,2,0,2,1,1.8,2.9,2.9,3,4.2
0,0,1,2,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
1,1,4,2,0,1,1,0,2,1,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,1,1,0,2,0,1,1,2,1.8,2.9,2.9,3,4.2
1,0,2,1,1,2,2,1,1,3,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,2,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
4,2,3,0,0,2,0,0,0,2,1.8,2.9,2.9,3,4.2
1,1,0,1,0,1,0,1,1,1,1.8,2.9,2.9,3,4.2
1,1,1,0,0,2,0,0,1,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
1,1,1,0,1,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,2,1,1,0,2,0,2,0,1.8,2.9,2.9,3,4.2
0,0,1,1,0,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,1,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,1,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,1,1,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,0,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,2,0,1,0,0,0,1,0,1.8,2.9,2.9,3,4.2
0,1,1,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,2,0,0,0,2,0,1,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,1,0,2,0,1,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,0,1,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,1,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
1,2,1,0,1,3,0,1,1,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,1,0,1,1,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,2,0,1,0,2,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,1,1,1,0,1,1,1,0,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,1,0,1.8,2.9,2.9,3,4.2
1,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,1,0,1,1,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,1,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
1,0,2,1,1,0,2,1,2,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,2,0,0,1,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,1,1,0,1,1,1,0,0,0,1.8,2.9,2.9,3,4.2
2,2,0,0,0,2,0,1,1,2,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,2,0,2,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,2,0,0,0,2,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,1,1,0,1,1,0,1,0,1.8,2.9,2.9,3,4.2
0,1,1,1,1,1,1,0,1,0,1.8,2.9,2.9,3,4.2
1,0,1,1,0,0,1,0,1,0,1.8,2.9,2.9,3,4.2
2,1,3,2,3,1,3,2,3,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,3,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,4,0,0,1,0,1.8,2.9,2.9,3,4.2
0,1,1,1,1,1,1,0,1,1,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,1,0,1,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,1,0,1.8,2.9,2.9,3,4.2
1,1,1,0,0,1,1,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,2,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
1,1,0,0,0,2,0,0,1,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,2,0,1,0,1,1.8,2.9,2.9,3,4.2
1,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,1,1,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,0,0,1,0,1,0,1.8,2.9,2.9,3,4.2
1,0,3,2,0,0,3,2,3,0,1.8,2.9,2.9,3,4.2
1,1,1,0,0,1,1,1,2,0,1.8,2.9,2.9,3,4.2
0,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,1,0,1,0,1,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,1,0,1.8,2.9,2.9,3,4.2
1,0,1,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
2,2,1,0,0,2,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,0,0,0,0,0,0,0,0,1.8,2.9,2.9,3,4.2
1,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
0,0,1,1,1,0,1,0,1,0,1.8,2.9,2.9,3,4.2
0,1,0,0,0,1,0,0,0,1,1.8,2.9,2.9,3,4.2
2,1,1,1,0,3,0,0,1,2,2.6,2.65,2.1,2.2,3.5
0,0,0,0,0,0,0,0,0,0,2.6,2.65,2.1,2.2,3.5
0,0,0,0,0,2,0,0,0,0,2.6,2.65,2.1,2.2,3.5
0,0,1,0,0,1,0,0,0,1,2.6,2.65,2.1,2.2,3.5
0,0,0,0,0,1,0,0,0,0,2.6,2.65,2.1,2.2,3.5
0,0,3,1,3,0,0,0,0,0,2.6,2.65,2.1,2.2,3.5
0,1,0,0,0,1,0,0,0,0,2.6,2.65,2.1,2.2,3.5
1,0,0,0,0,0,0,0,0,0,2.6,2.65,2.1,2.2,3.5
0,0,0,0,0,0,0,0,0,0,2.6,2.65,2.1,2.2,3.5
0,0,0,0,0,0,0,0,0,0,2.6,2.65,2.1,2.2,3.5
0,0,0,0,0,1,0,0,0,0,2.6,2.65,2.1,2.2,3.5
0,0,1,1,0,0,0,0,0,0,2.6,2.65,2.1,2.2,3.5
0,0,0,0,0,1,0,0,0,0,2.6,2.65,2.1,2.2,3.5
0,0,1,0,1,1,1,0,0,0,2.6,2.65,2.1,2.2,3.5
0,0,0,0,0,2,0,0,0,0,2.6,2.65,2.1,2.2,3.5
1,1,1,1,1,1,2,1,1,1,2.6,2.65,2.1,2.2,3.5
0,0,0,0,0,0,1,0,0,0,2.6,2.65,2.1,2.2,3.5
1,1,1,1,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,1,0,0,0,1,0,0,0,1,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,1,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
1,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,1,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,1,0,0,0,1,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,1,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,1,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
0,0,0,0,0,0,0,0,0,0,1.35,4.75,2.85,4.55,4.4
