sEXT,sNEU,sAGR,sCON,sOPN
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
4.33,2,4.17,3.67,4.4
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
2.45,2.7,3.1,4,4.3
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
4.2,2.6,3.95,3.25,5
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
2,2.65,3.95,2.8,2.65
4,1.65,3.1,3.1,4.5
4,1.65,3.1,3.1,4.5
4,1.65,3.1,3.1,4.5
4,1.65,3.1,3.1,4.5
4,1.65,3.1,3.1,4.5
4,1.65,3.1,3.1,4.5
4,1.65,3.1,3.1,4.5
4,1.65,3.1,3.1,4.5
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
3.4,1.68,4.53,3.5,4.8
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
2.75,2.5,4,3,4.75
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
3.75,2.05,3.55,3.95,3.8
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
2.05,1.55,4.55,3.95,4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.7,2.2,2.95,3.45,4.4
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
3.6,1.5,3.45,2.9,4.35
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.7,1.55,3.7,4.4,4.9
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
4.55,2.2,3.3,3.9,3.65
